item,title,genreLabel,boxofficeww,boxofficeusa,publicationdate,reviewscore,budget
http://www.wikidata.org/entity/Q286868,Noah,speculative/fantastic fiction film,362637473,,2014-03-28T00:00:00Z,6.7/10,125000000 USD
http://www.wikidata.org/entity/Q1758675,Bombshell,romantic comedy,,,1933-10-13T00:00:00Z,90%,344000 USD
http://www.wikidata.org/entity/Q23058779,Why Him?,comedy film,,,,39%,38000000 USD
http://www.wikidata.org/entity/Q430535,Michael Collins,war film,27572844,11092559,1996-10-25T00:00:00Z,77%,25000000 USD
http://www.wikidata.org/entity/Q13806247,Child 44,drama film,,,,4.8/10,50000000 USD
http://www.wikidata.org/entity/Q774547,Without a Clue,comedy film,,8539181,1988-10-21T00:00:00Z,64%,
http://www.wikidata.org/entity/Q152780,Life of Pi,magic realist film,609016565,,,86%,
http://www.wikidata.org/entity/Q107914,Diamonds Are Forever,adventure film,115999985,43819547,1971-12-17T00:00:00Z,6.2/10,7200000 USD
http://www.wikidata.org/entity/Q107914,Diamonds Are Forever,adventure film,115999985,43819547,1971-12-17T00:00:00Z,63%,7200000 USD
http://www.wikidata.org/entity/Q128518,Gladiator,action film,460583960,,2000-05-05T00:00:00Z,7.3/10,103000000 USD
http://www.wikidata.org/entity/Q179215,Indiana Jones and the Temple of Doom,action film,333100000,179870271,1984-05-23T00:00:00Z,77%,28000000 USD
http://www.wikidata.org/entity/Q22712210,Fifty Shades Freed,romance film,371900000,,,11%,
http://www.wikidata.org/entity/Q12100227,'71,action film,3062178,1270847,,7.8/10,
http://www.wikidata.org/entity/Q875904,Bride of Frankenstein,horror film,2000000,,1935-05-06T00:00:00Z,98%,397000 USD
http://www.wikidata.org/entity/Q830208,Rush Hour 2,buddy cop film,347325802,,,5.4/10,90000000 USD
http://www.wikidata.org/entity/Q18127471,Red Army,documentary film,,,,7.8/10,
http://www.wikidata.org/entity/Q218999,A Man for All Seasons,drama film,,28350000,1966-12-16T00:00:00Z,83%,2000000 USD
http://www.wikidata.org/entity/Q54437950,Maleficent: Mistress of Evil,fantasy film,293512000,65412000,2019-10-18T00:00:00Z,5.1/10,185000000 USD
http://www.wikidata.org/entity/Q22078002,The Disaster Artist,drama film,29820616,21120616,2017-12-01T00:00:00Z,7.8/10,10000000 USD
http://www.wikidata.org/entity/Q492908,雪國列車,action film,,,,94%,39200000 USD
http://www.wikidata.org/entity/Q1753661,Lake Placid,comedy film,,,,47%,35000000 USD
http://www.wikidata.org/entity/Q910887,Magic,film based on literature,,23800000,1978-11-08T00:00:00Z,6.8/10,7000000 USD
http://www.wikidata.org/entity/Q27942936,The Greatest Showman,drama film,,,2017-12-20T00:00:00Z,57%,84000000 USD
http://www.wikidata.org/entity/Q859448,50/50,comedy film,,,,7.7/10,8000000 USD
http://www.wikidata.org/entity/Q503338,Pale Rider,Western film,,41410568,1985-06-28T00:00:00Z,93%,6900000 USD
http://www.wikidata.org/entity/Q372514,RoboCop,thriller film,53425389,53424681,1987-07-17T00:00:00Z,7.9/10,13000000 USD
http://www.wikidata.org/entity/Q211545,Journey 2: The Mysterious Island,adventure film,335300000,,,5/10,
http://www.wikidata.org/entity/Q208424,Nineteen Eighty-Four,political drama,,8430492,1985-03-22T00:00:00Z,74%,5500000 GBP
http://www.wikidata.org/entity/Q37909408,Mary Queen of Scots,biographical film,,,2018-12-07T00:00:00Z,62%,
http://www.wikidata.org/entity/Q575778,The Way Back,film based on books,,,,74%,30000000 USD
http://www.wikidata.org/entity/Q221104,The Cell,horror film,,,,5.6/10,
http://www.wikidata.org/entity/Q1004410,喋血街頭,war film,8545123,,1991-07-26T00:00:00Z,8.4/10,3500000 USD
http://www.wikidata.org/entity/Q1758675,Bombshell,romantic comedy,,,1933-10-13T00:00:00Z,7.3/10,344000 USD
http://www.wikidata.org/entity/Q164103,A Beautiful Mind,biographical film,313500000,,,7.2/10,58000000 USD
http://www.wikidata.org/entity/Q116905,Lemony Snicket's A Series of Unfortunate Events,adventure film,,,,6.7/10,140000000 USD
http://www.wikidata.org/entity/Q83808444,Everything Everywhere All at Once,family film,97737200,69908189,2022-03-25T00:00:00Z,94%,25000000 USD
http://www.wikidata.org/entity/Q106182,X-Men,science fiction film,296300000,,,82%,
http://www.wikidata.org/entity/Q3077738,The Bling Ring,detective film,,,,60%,8000000 USD
http://www.wikidata.org/entity/Q29054009,Terminator 3: Rise of the Machines,action film,433371112,150371112,2003-07-02T00:00:00Z,69%,200000000 USD
http://www.wikidata.org/entity/Q28561715,The Secret Life of Pets 2,comedy film,264127940,141327940,2019-06-07T00:00:00Z,60%,80000000 USD
http://www.wikidata.org/entity/Q19364012,Zeroville,film based on a novel,,,,23%,
http://www.wikidata.org/entity/Q74958,Blood Diamond,war film,,,,63%,100000000 USD
http://www.wikidata.org/entity/Q75539,Just like Heaven,film based on a novel,,,,5.6,58000000 USD
http://www.wikidata.org/entity/Q2069423,The Incredibly True Adventure of Two Girls in Love,comedy drama,,2213927,1995-06-16T00:00:00Z,64%,250000 USD
http://www.wikidata.org/entity/Q1125384,Master and Commander: The Far Side of the World,drama film,212011111,93927920,2003-11-14T00:00:00Z,7.6/10,150000000 USD
http://www.wikidata.org/entity/Q1125384,Master and Commander: The Far Side of the World,drama film,212011111,93927920,2003-11-14T00:00:00Z,85%,150000000 USD
http://www.wikidata.org/entity/Q20502242,Wonder Woman,war film,822854286,,2017-06-02T00:00:00Z,93%,149000000 USD
http://www.wikidata.org/entity/Q155163,Alien vs. Predator,action film,,,2004-08-13T00:00:00Z,4.2/10,60000000 USD
http://www.wikidata.org/entity/Q605845,Narrow Margin,action film,,10873237,,57%,
http://www.wikidata.org/entity/Q116905,Lemony Snicket's A Series of Unfortunate Events,family film,,,,72%,140000000 USD
http://www.wikidata.org/entity/Q27188178,Aladdin,adventure film,1050693953,294733136,2019-05-24T00:00:00Z,5.9/10,183000000 USD
http://www.wikidata.org/entity/Q860734,Life as We Know It,comedy drama,,,,29%,38000000 USD
http://www.wikidata.org/entity/Q860734,Life as We Know It,comedy drama,,,,4.6/10,38000000 USD
http://www.wikidata.org/entity/Q1516852,Taxi,buddy cop film,,,,3.5/10,
http://www.wikidata.org/entity/Q4178880,The Railway Man,biographical film,,,,66%,26000000 USD
http://www.wikidata.org/entity/Q505712,Gremlins 2: The New Batch,comedy horror,,41482207,1990-06-15T00:00:00Z,6.7/10,50000000 USD
http://www.wikidata.org/entity/Q505712,Gremlins 2: The New Batch,comedy horror,,41482207,1990-06-15T00:00:00Z,71%,50000000 USD
http://www.wikidata.org/entity/Q44578,Titanic,romance film,1850197130,659363944,1997-12-19T00:00:00Z,87%,200000000 USD
http://www.wikidata.org/entity/Q27957869,The Meg,science fiction action film,530243742,,2018-08-10T00:00:00Z,5.3/10,130000000 USD
http://www.wikidata.org/entity/Q862058,Inland Empire,thriller film,,,,7.2/10,
http://www.wikidata.org/entity/Q5887360,Guardians of the Galaxy,science fiction film,772776600,333718600,2014-08-01T00:00:00Z,92%,170000000 USD
http://www.wikidata.org/entity/Q2828123,Ain't Them Bodies Saints,drama film,,,2013-08-16T00:00:00Z,7.1/10,4000000 USD
http://www.wikidata.org/entity/Q218999,A Man for All Seasons,drama film,,28350000,1966-12-16T00:00:00Z,7.7/10,2000000 USD
http://www.wikidata.org/entity/Q206124,Midnight in Paris,fantasy film,,,,7.8/10,17000000 USD
http://www.wikidata.org/entity/Q206124,Midnight in Paris,fantasy film,,,,93%,17000000 USD
http://www.wikidata.org/entity/Q23755544,Hidden Figures,drama fiction,,,2016-12-26T00:00:00Z,93%,25000000 USD
http://www.wikidata.org/entity/Q722379,The World's End,action film,,,,7.4/10,20000000 USD
http://www.wikidata.org/entity/Q73897733,Greenland,apocalyptic film,,,,6.3/10,35000000 USD
http://www.wikidata.org/entity/Q2625628,The Moderns,drama film,,,,80%,
http://www.wikidata.org/entity/Q372514,RoboCop,thriller film,53425389,53424681,1987-07-17T00:00:00Z,91%,13000000 USD
http://www.wikidata.org/entity/Q167726,Jurassic Park,adventure film,1030314141,404214720,1993-06-11T00:00:00Z,8.4/10,63000000 USD
http://www.wikidata.org/entity/Q143716,Abduction,teen film,,,,3.4/10,40000000 USD
http://www.wikidata.org/entity/Q47484136,Angel Has Fallen,action thriller,,,2019-08-23T00:00:00Z,5/10,40000000 USD
http://www.wikidata.org/entity/Q463768,The Bucket List,comedy film,,,,41%,45000000 USD
http://www.wikidata.org/entity/Q1753731,Hedwig and the Angry Inch,drama film,3660081,3082286,2001-07-20T00:00:00Z,92%,6000000 USD
http://www.wikidata.org/entity/Q653974,Leatherheads,romantic comedy,,,,52%,58000000 USD
http://www.wikidata.org/entity/Q1145732,Sleepers,coming-of-age fiction,,,,6.6/10,
http://www.wikidata.org/entity/Q331017,To Catch a Thief,romantic comedy,8752085,8750000,1955-08-05T00:00:00Z,8/10,2500000 USD
http://www.wikidata.org/entity/Q190908,Seven,drama film,327333559,100125643,1995-09-22T00:00:00Z,7.9/10,33000000 USD
http://www.wikidata.org/entity/Q331017,To Catch a Thief,romantic comedy,8752085,8750000,1955-08-05T00:00:00Z,96%,2500000 USD
http://www.wikidata.org/entity/Q2060077,Walk Hard: The Dewey Cox Story,parody film,20576198,18317151,2007-12-21T00:00:00Z,74%,35000000 USD
http://www.wikidata.org/entity/Q270351,American Gangster,biographical film,266500000,,,7/10,
http://www.wikidata.org/entity/Q270351,American Gangster,biographical film,266500000,,,81%,
http://www.wikidata.org/entity/Q320423,The Spy Who Loved Me,spy film,,,,80%,14000000 USD
http://www.wikidata.org/entity/Q1151947,The Life Aquatic with Steve Zissou,pirate film,34809623,24020403,2004-12-25T00:00:00Z,6.1/10,50000000 USD
http://www.wikidata.org/entity/Q110138,Top Gun,romance film,357288178,180258178,1986-05-16T00:00:00Z,5.9/10,15000000 USD
http://www.wikidata.org/entity/Q25627545,Ocean's 8,female buddy film,297718711,100385760,2018-06-08T00:00:00Z,68%,70000000 USD
http://www.wikidata.org/entity/Q111608782,A Man Called Otto,comedy film,,,2022-12-29T00:00:00Z,6.1,50000000 USD
http://www.wikidata.org/entity/Q683663,Twister,disaster film,494580615,241830615,1996-05-10T00:00:00Z,6/10,92000000 USD
http://www.wikidata.org/entity/Q868329,Colombiana,drama film,,,,4.9/10,40000000 USD
http://www.wikidata.org/entity/Q104374134,The Dry,thriller film,,,,89%,
http://www.wikidata.org/entity/Q331017,To Catch a Thief,crime film,8752085,8750000,1955-08-05T00:00:00Z,8/10,2500000 USD
http://www.wikidata.org/entity/Q331017,To Catch a Thief,crime film,8752085,8750000,1955-08-05T00:00:00Z,96%,2500000 USD
http://www.wikidata.org/entity/Q795040,Bill & Ted's Bogus Journey,fantasy film,,38037513,1991-07-19T00:00:00Z,57%,20000000 USD
http://www.wikidata.org/entity/Q19590955,Rogue One: A Star Wars Story,space opera,1056057273,532177324,2016-12-16T00:00:00Z,7.5/10,200000000 USD
http://www.wikidata.org/entity/Q754515,Love Happens,romantic comedy,,,,3.8/10,18000000 USD
http://www.wikidata.org/entity/Q56000996,Us,thriller film,255185482,175084580,2019-03-22T00:00:00Z,7.9/10,20000000 USD
http://www.wikidata.org/entity/Q15729024,Kraftidioten,vigilante film,904446,50251,,7/10,30000000 NOK
http://www.wikidata.org/entity/Q283799,xXx,techno-thriller,277400000,,,49%,120000000 USD
http://www.wikidata.org/entity/Q14704171,The Fault in Our Stars,romance film,307200000,,,81%,
http://www.wikidata.org/entity/Q107761,You Only Live Twice,ninja film,111600000,43084787,1967-06-13T00:00:00Z,6.5/10,9500000 USD
http://www.wikidata.org/entity/Q114076,A Knight's Tale,knight film,,,2001-05-11T00:00:00Z,59%,65000000 USD
http://www.wikidata.org/entity/Q1474279,Spies Like Us,comedy film,,,,32%,22000000 USD
http://www.wikidata.org/entity/Q1197869,Footloose,teen film,,,,68%,24000000 USD
http://www.wikidata.org/entity/Q219424,Scary Movie,teen film,,,,5.5/10,19000000 USD
http://www.wikidata.org/entity/Q1571786,Maniac Cop,slasher film,,671382,1988-05-13T00:00:00Z,4.9/10,1100000 USD
http://www.wikidata.org/entity/Q8561227,Divergent,dystopian film,288885818,150947895,2014-03-21T00:00:00Z,5.4/10,85000000 USD
http://www.wikidata.org/entity/Q526690,G.I. Jane,action film,,,1997-08-22T00:00:00Z,50%,50000000 USD
http://www.wikidata.org/entity/Q743258,Derailed,thriller film,,,,4.7/10,22000000 USD
http://www.wikidata.org/entity/Q577757,Gigi,film based on literature,13200000,6500000,1958-06-25T00:00:00Z,81%,3300000 USD
http://www.wikidata.org/entity/Q19864603,Manchester by the Sea,drama film,,,,8.8/10,8500000 USD
http://www.wikidata.org/entity/Q884473,Blitz,film based on a novel,15774948,,,5.1/10,
http://www.wikidata.org/entity/Q13423399,Dabba,romance film,,,,7.7/10,220000000 INR
http://www.wikidata.org/entity/Q13423399,Dabba,romance film,,,,97%,220000000 INR
http://www.wikidata.org/entity/Q20026854,Leatherface,horror film,,,,4.1/10,
http://www.wikidata.org/entity/Q25136757,Call Me by Your Name,romance film,,,,8.7/10,3500000 USD
http://www.wikidata.org/entity/Q171453,Transformers,action film,709709780,319246193,2007-07-03T00:00:00Z,5.8/10,
http://www.wikidata.org/entity/Q2700629,Epic,action film,268400000,,,5.9/10,100000000 USD
http://www.wikidata.org/entity/Q13423399,द लंच बॉक्स,romance film,,,,7.7/10,220000000 INR
http://www.wikidata.org/entity/Q13423399,द लंच बॉक्स,romance film,,,,97%,220000000 INR
http://www.wikidata.org/entity/Q105387,Independence day – Maailmojen sota,action thriller,817400891,,1996-10-03T00:00:00Z,67%,75000000 USD
http://www.wikidata.org/entity/Q596085,Jonah Hex,comedy film,10903312,,,12%,47000000 USD
http://www.wikidata.org/entity/Q213208,The Fast and the Furious: Tokyo Drift,action film,158964610,62514415,2006-06-16T00:00:00Z,5/10,85000000 USD
http://www.wikidata.org/entity/Q72909,They Live,science fiction film,,13008928,1988-11-04T00:00:00Z,7.2/10,3000000 USD
http://www.wikidata.org/entity/Q182218,The Avengers,crossover fiction,1518812988,623357910,2012-05-04T00:00:00Z,91%,220000000 USD
http://www.wikidata.org/entity/Q27985819,Spider-Man: Far from Home,science fiction film,1131927996,390532085,2019-07-02T00:00:00Z,90%,160000000 USD
http://www.wikidata.org/entity/Q844883,Seven Years in Tibet,biographical film,,,,6.3/10,70000000 USD
http://www.wikidata.org/entity/Q19363691,Money Monster,drama film,,,,59%,27000000 USD
http://www.wikidata.org/entity/Q19363691,Money Monster,drama film,,,,6/10,27000000 USD
http://www.wikidata.org/entity/Q574986,Harry Brown,neo-noir,10371451,1818681,2010-04-30T00:00:00Z,6/10,7300000 USD
http://www.wikidata.org/entity/Q723659,Behind Enemy Lines,thriller film,,,,4.8/10,40000000 USD
http://www.wikidata.org/entity/Q110278,Vanilla Sky,romance film,203400000,,,42%,68000000 USD
http://www.wikidata.org/entity/Q849162,Event Horizon,horror film,,26673242,1997-08-15T00:00:00Z,5/10,60000000 USD
http://www.wikidata.org/entity/Q683663,Twister,disaster film,494580615,241830615,1996-05-10T00:00:00Z,61%,92000000 USD
http://www.wikidata.org/entity/Q662342,K-19: The Widowmaker,drama film,,,,6.1/10,100000000 USD
http://www.wikidata.org/entity/Q910887,Magic,psychological horror,,23800000,1978-11-08T00:00:00Z,86%,7000000 USD
http://www.wikidata.org/entity/Q1755263,Dead & Buried,mystery film,,216166,1981-10-09T00:00:00Z,6.3/10,
http://www.wikidata.org/entity/Q22712210,Fifty Shades Freed,erotic film,371900000,,,3.3/10,
http://www.wikidata.org/entity/Q47300912,Once Upon a Time in Hollywood,black comedy film,,,2019-07-26T00:00:00Z,7.9/10,
http://www.wikidata.org/entity/Q1138659,Street Fighter,film adaptation,99431786,33423521,1994-12-23T00:00:00Z,11%,35000000 USD
http://www.wikidata.org/entity/Q167726,Jurassic Park,adventure film,1030314141,404214720,1993-06-11T00:00:00Z,92%,63000000 USD
http://www.wikidata.org/entity/Q1138659,Street Fighter,film adaptation,99431786,33423521,1994-12-23T00:00:00Z,3.4/10,35000000 USD
http://www.wikidata.org/entity/Q218589,War Horse,drama film,177584879,79884879,2011-12-25T00:00:00Z,7/10,66000000 USD
http://www.wikidata.org/entity/Q641786,Crossroads,teen film,,,,14%,12000000 USD
http://www.wikidata.org/entity/Q7758789,The Purge,science fiction film,,,,39%,3000000 USD
http://www.wikidata.org/entity/Q960224,Galaxina,science fiction film,,4865000,1980-06-06T00:00:00Z,3.6/10,5500000 USD
http://www.wikidata.org/entity/Q162255,The Terminator,post-apocalyptic film,78371200,38371200,1984-10-26T00:00:00Z,100%,6400000 USD
http://www.wikidata.org/entity/Q56277622,A Shaun the Sheep Movie: Farmageddon,adventure film,16489589,,,7.5/10,
http://www.wikidata.org/entity/Q205447,Ocean's Eleven,heist film,,,,83%,85000000 USD
http://www.wikidata.org/entity/Q595047,Point Blank,crime thriller,,9000000,1967-08-31T00:00:00Z,8.3/10,2500000 USD
http://www.wikidata.org/entity/Q526690,G.I. Jane,action film,,,1997-08-22T00:00:00Z,5.6/10,50000000 USD
http://www.wikidata.org/entity/Q27985819,Spider-Man: Far from Home,science fiction film,1131927996,390532085,2019-07-02T00:00:00Z,7.4/10,160000000 USD
http://www.wikidata.org/entity/Q219170,Day of the Dead,zombie film,34004262,5804262,1985-07-19T00:00:00Z,7/10,3500000 USD
http://www.wikidata.org/entity/Q212804,The Ring,thriller film,249348933,129128133,2002-10-18T00:00:00Z,71%,48000000 USD
http://www.wikidata.org/entity/Q27964337,Peter Rabbit,computer-animated film,351300000,,,5.7/10,
http://www.wikidata.org/entity/Q171453,Transformers,action film,709709780,319246193,2007-07-03T00:00:00Z,58%,
http://www.wikidata.org/entity/Q692720,American Gigolo,crime film,,,,6.5/10,4800000 USD
http://www.wikidata.org/entity/Q219424,Scary Movie,comedy horror,,,,52%,19000000 USD
http://www.wikidata.org/entity/Q18703028,Now You See Me 2,heist film,,,,34%,90000000 USD
http://www.wikidata.org/entity/Q159054,Valkyrie,political thriller film,200276784,,,6.1/10,80000000 USD
http://www.wikidata.org/entity/Q46997940,The Girl in the Spider's Web,thriller film,,,2018-11-09T00:00:00Z,5.1/10,43000000 USD
http://www.wikidata.org/entity/Q60501923,Jumanji: The Next Level,adventure film,800059707,320314960,2019-12-13T00:00:00Z,71%,125000000 USD
http://www.wikidata.org/entity/Q156597,Men in Black II,comedy film,441818803,193735288,2002-07-03T00:00:00Z,5.3/10,140000000 USD
http://www.wikidata.org/entity/Q182218,The Avengers,crossover fiction,1518812988,623357910,2012-05-04T00:00:00Z,8.1/10,220000000 USD
http://www.wikidata.org/entity/Q320461,The Mummy Returns,horror film,433013274,,,47%,98000000 USD
http://www.wikidata.org/entity/Q869719,The Taking of Pelham 123,action film,,,,51%,100000000 USD
http://www.wikidata.org/entity/Q18415459,The Nice Guys,comedy film,,,,91%,50000000 USD
http://www.wikidata.org/entity/Q469646,Conquest of the Planet of the Apes,science fiction film,,9043472,1972-06-30T00:00:00Z,5.5/10,1700000 USD
http://www.wikidata.org/entity/Q469646,Conquest of the Planet of the Apes,science fiction film,,9043472,1972-06-30T00:00:00Z,50%,1700000 USD
http://www.wikidata.org/entity/Q429934,Pitch Black,action film,,,,5.7/10,23000000 USD
http://www.wikidata.org/entity/Q19320969,Joy,Christmas film,,,,60%,60000000 USD
http://www.wikidata.org/entity/Q471720,Grumpy Old Men,Christmas film,,,,63%,35000000 USD
